"UPC","iri_key","week","units","price","promo","ad"
"01.16000.27509",204828,3,2,5.74,0,"NONE"
"01.16000.27509",219796,39,2,6.99,0,"NONE"
"01.16000.27509",222290,13,8,5.05,0,"NONE"
"01.16000.27509",680725,46,3,6.99,0,"NONE"
"01.16000.27509",228444,30,11,5.99,0,"NONE"
"01.16000.27509",231063,31,8,5.69,0,"NONE"
"01.16000.27509",533341,9,7,5.36,0,"NONE"
"01.16000.27509",652242,28,15,4.39,0,"NONE"
"01.16000.27509",236778,22,3,4.49,1,"NONE"
"01.16000.27509",250710,32,17,3.56,1,"NONE"
"01.16000.27509",652317,44,2,5.49,0,"NONE"
"01.16000.27509",241260,6,14,6.29,0,"NONE"
"01.16000.27509",222077,5,8,5.99,0,"NONE"
"01.16000.27509",643630,1,13,5.88,0,"NONE"
"01.16000.27509",1108390,11,10,4.67,0,"NONE"
"01.16000.27509",291872,27,3,6.49,0,"NONE"
"01.16000.27509",1116285,1,13,4.49,0,"NONE"
"01.16000.27509",276576,29,9,4.99,0,"NONE"
"01.16000.27509",935046,24,16,5.99,0,"NONE"
"01.16000.27509",219387,2,5,6.49,0,"NONE"
"01.16000.27509",241260,44,11,6.29,0,"A"
"01.16000.27509",243575,11,4,6.99,0,"NONE"
"01.16000.27509",270136,33,27,2.99,1,"NONE"
"01.16000.27509",265601,23,7,2.99,1,"NONE"
"01.16000.27509",657979,8,18,4.59,0,"NONE"
"01.16000.27509",261919,45,1,6.49,0,"NONE"
"01.16000.27509",275047,10,1,6.99,0,"NONE"
"01.16000.27509",259661,52,6,6.49,0,"A"
"01.16000.27509",290963,46,25,2.99,1,"NONE"
"01.16000.27509",292788,20,2,6.52,0,"NONE"
"01.16000.27509",292788,8,12,3,1,"NONE"
"01.16000.27509",273735,44,3,5.16,0,"NONE"
"01.16000.27509",266082,7,3,4.99,0,"NONE"
"01.16000.27509",246859,29,17,5.69,0,"NONE"
"01.16000.27509",288489,36,6,4.57,0,"NONE"
"01.16000.27509",213290,43,8,4.99,0,"NONE"
"01.16000.27509",535065,38,5,6.49,0,"NONE"
"01.16000.27509",1108292,29,6,5.16,0,"NONE"
"01.16000.27509",236778,24,4,4.49,0,"NONE"
"01.16000.27509",248104,36,2,5.49,0,"NONE"
"01.16000.27509",534674,36,1,5.29,0,"NONE"
"01.16000.27509",243368,5,9,4.49,1,"NONE"
"01.16000.27509",267403,4,11,6.49,0,"NONE"
"01.16000.27509",286394,11,5,6.49,0,"NONE"
"01.16000.27509",453618,51,3,5.65,0,"NONE"
"01.16000.27509",269242,9,3,6.49,0,"NONE"
"01.16000.27509",931120,22,3,5.74,0,"NONE"
"01.16000.27509",255381,25,4,4.29,0,"NONE"
"01.16000.27509",652243,1,7,4.59,0,"NONE"
"01.16000.27509",681475,15,3,5.36,0,"A"
"01.16000.27509",242435,50,13,4.52,1,"NONE"
"01.16000.27509",239927,37,4,5.75,0,"NONE"
"01.16000.27509",266824,46,11,5.99,0,"NONE"
"01.16000.27509",265695,42,3,5.49,0,"NONE"
"01.16000.27509",248104,35,6,5.49,0,"NONE"
"01.16000.27509",202785,42,1,5.05,0,"NONE"
"01.16000.27509",279568,35,10,6.29,0,"NONE"
"01.16000.27509",672962,18,1,5.29,0,"NONE"
"01.16000.27509",687366,41,12,3.59,0,"NONE"
"01.16000.27509",293283,51,19,6.29,0,"NONE"
"01.16000.27509",684238,11,3,5.69,0,"NONE"
"01.16000.27509",260790,42,6,6.49,0,"NONE"
"01.16000.27509",235834,52,9,5,0,"NONE"
"01.16000.27509",243176,1,5,4.99,0,"NONE"
"01.16000.27509",243176,8,7,4.99,0,"NONE"
"01.16000.27509",217804,24,16,4.09,1,"A"
"01.16000.27509",255955,34,4,6.29,0,"NONE"
"01.16000.27509",931812,39,1,2.99,1,"NONE"
"01.16000.27509",288855,33,3,5.05,0,"NONE"
"01.16000.27509",1073623,23,14,5.99,0,"NONE"
"01.16000.27509",281109,14,7,6.59,0,"NONE"
"01.16000.27509",234702,28,3,5.99,0,"NONE"
"01.16000.27509",659632,27,10,4.95,0,"NONE"
"01.16000.27509",250725,49,4,6.29,0,"NONE"
"01.16000.27509",278625,21,5,4.99,0,"NONE"
"01.16000.27509",278194,18,1,6.59,0,"NONE"
"01.16000.27509",272232,19,1,5.36,0,"NONE"
"01.16000.27509",648852,51,9,5.24,0,"NONE"
"01.16000.27509",255381,7,11,4.59,0,"NONE"
"01.16000.27509",236217,44,10,6.49,0,"NONE"
"01.16000.27509",648458,1,9,4.99,0,"NONE"
"01.16000.27509",237670,17,2,5.99,0,"NONE"
"01.16000.27509",1081324,42,10,5.59,0,"NONE"
"01.16000.27509",652317,40,8,3.34,1,"NONE"
"01.16000.27509",286540,22,5,6.29,0,"NONE"
"01.16000.27509",243368,27,6,4.98,0,"NONE"
"01.16000.27509",256650,42,2,6.49,0,"NONE"
"01.16000.27509",243388,15,10,5.39,0,"NONE"
"01.16000.27509",228194,29,8,5.18,0,"NONE"
"01.16000.27509",1083238,30,10,5.59,0,"NONE"
"01.16000.27509",286395,35,5,4.89,0,"NONE"
"01.16000.27509",280487,42,11,4.69,0,"NONE"
"01.16000.27509",218539,32,6,5.99,0,"NONE"
"01.16000.27509",247479,41,7,4.28,1,"NONE"
"01.16000.27509",934382,11,16,4.99,0,"NONE"
"01.16000.27509",200513,33,4,5.43,0,"NONE"
"01.16000.27509",1078045,28,7,5.74,0,"NONE"
"01.16000.27509",204594,10,7,6.69,0,"NONE"
"01.16000.27509",239593,51,8,5.06,1,"NONE"
"01.16000.27509",673085,52,4,5.74,0,"NONE"
"01.16000.27509",688554,10,1,6.49,0,"NONE"
"01.16000.27509",223084,10,9,5.99,0,"NONE"
"01.16000.27509",219796,30,3,3.34,1,"NONE"
"01.16000.27509",643191,52,7,5.98,0,"NONE"
"01.16000.27509",239571,1,5,5.49,0,"NONE"
"01.16000.27509",935029,50,17,4.79,0,"NONE"
"01.16000.27509",452539,52,13,4.85,0,"NONE"
"01.16000.27509",280850,35,6,5.99,0,"NONE"
"01.16000.27509",288167,24,7,6.46,0,"NONE"
"01.16000.27509",257135,20,2,6.49,0,"NONE"
"01.16000.27509",656445,30,3,5.99,1,"NONE"
"01.16000.27509",238482,51,6,6.29,0,"NONE"
"01.16000.27509",283425,25,3,4.29,0,"NONE"
"01.16000.27509",259661,28,3,6.79,0,"NONE"
"01.16000.27509",247515,8,5,5.99,0,"NONE"
"01.16000.27509",235190,31,1,6.79,0,"NONE"
"01.16000.27509",415416,7,20,4.59,0,"NONE"
"01.16000.27509",681247,34,7,6.99,0,"NONE"
"01.16000.27509",227725,9,10,5.99,0,"NONE"
"01.16000.27509",247479,31,7,4.99,0,"NONE"
"01.16000.27509",258933,18,8,3,1,"NONE"
"01.16000.27509",262785,22,3,6.99,0,"NONE"
"01.16000.27509",1108292,37,13,5.19,0,"NONE"
"01.16000.27509",276578,1,15,4.99,0,"NONE"
"01.16000.27509",278063,28,9,5.28,0,"NONE"
"01.16000.27509",267597,18,5,5.93,1,"NONE"
"01.16000.27509",645511,18,5,4.99,0,"NONE"
"01.16000.27509",686034,3,8,5.49,0,"NONE"
"01.16000.27509",200197,44,2,5.66,0,"NONE"
"01.16000.27509",242965,43,2,5.29,0,"NONE"
"01.16000.27509",217781,32,2,5.29,0,"NONE"
"01.16000.27509",284489,32,2,5.16,0,"NONE"
"01.16000.27509",1108313,36,12,4.99,0,"NONE"
"01.16000.27509",225677,21,7,5.29,0,"A"
"01.16000.27509",648850,9,4,6.49,0,"NONE"
"01.16000.27509",286395,42,7,4.89,0,"NONE"
"01.16000.27509",227587,5,5,6.49,0,"NONE"
"01.16000.27509",243368,7,15,4.98,0,"NONE"
"01.16000.27509",251986,14,19,5.48,0,"NONE"
"01.16000.27509",1133247,28,10,5.24,0,"B"
"01.16000.27509",673415,47,8,4.99,0,"NONE"
"01.16000.27509",226361,41,1,4.99,0,"NONE"
"01.16000.27509",213290,4,10,4.59,0,"NONE"
"01.16000.27509",8057418,48,2,5.49,0,"NONE"
"01.16000.27509",1178375,11,13,5.89,0,"NONE"
"01.16000.27509",235029,12,3,5.99,0,"NONE"
"01.16000.27509",263066,38,7,5.99,0,"NONE"
"01.16000.27509",234212,46,6,5.49,0,"NONE"
"01.16000.27509",648458,40,12,4.38,0,"NONE"
"01.16000.27509",294431,17,8,5.54,1,"NONE"
"01.16000.27509",264272,1,3,5.29,0,"NONE"
"01.16000.27509",688412,11,3,5.16,0,"NONE"
"01.16000.27509",1081323,6,2,4.89,0,"NONE"
"01.16000.27509",290477,2,6,6.29,0,"NONE"
"01.16000.27509",648374,32,10,5.74,0,"NONE"
"01.16000.27509",648850,42,3,6.49,0,"NONE"
"01.16000.27509",259171,27,3,5.74,0,"NONE"
"01.16000.27509",931548,26,8,5.99,1,"B"
"01.16000.27509",247743,44,4,5.66,0,"NONE"
"01.16000.27509",225023,10,19,4.99,0,"NONE"
"01.16000.27509",689970,6,5,6.99,0,"NONE"
"01.16000.27509",274542,47,8,5.99,0,"NONE"
"01.16000.27509",1134176,18,7,5.05,0,"NONE"
"01.16000.27509",247795,9,3,4.57,0,"NONE"
"01.16000.27509",241516,29,9,4.99,0,"NONE"
"01.16000.27511",1097101,39,21,2,1,"NONE"
"01.16000.27511",294026,42,11,3.49,1,"NONE"
"01.16000.27511",256420,16,10,2.5,0,"NONE"
"01.16000.27511",259171,40,2,3.14,0,"NONE"
"01.16000.27511",673341,5,2,4.09,0,"NONE"
"01.16000.27511",266235,43,17,2.19,0,"NONE"
"01.16000.27511",931812,28,4,2.5,1,"NONE"
"01.16000.27511",244822,40,4,2.28,1,"NONE"
"01.16000.27511",210815,18,5,3.49,0,"NONE"
"01.16000.27511",274024,7,12,3.15,1,"B"
"01.16000.27511",669946,8,2,3.09,0,"A"
"01.16000.27511",240008,27,9,3.39,0,"NONE"
"01.16000.27511",209126,40,3,2.99,0,"NONE"
"01.16000.27511",932600,31,16,2.99,0,"NONE"
"01.16000.27511",227670,38,5,2.99,0,"NONE"
"01.16000.27511",217804,4,21,2.3,1,"B"
"01.16000.27511",415288,21,10,3.98,0,"NONE"
"01.16000.27511",232898,7,2,3.99,0,"NONE"
"01.16000.27511",274114,1,2,2.72,0,"NONE"
"01.16000.27511",226158,2,5,2.99,0,"A"
"01.16000.27511",200488,48,6,3.19,0,"NONE"
"01.16000.27511",648567,27,14,3.08,0,"NONE"
"01.16000.27511",270136,21,10,3,1,"NONE"
"01.16000.27511",273806,30,3,3.5,1,"B"
"01.16000.27511",534473,35,1,2.91,0,"A"
"01.16000.27511",270924,45,14,2.54,1,"NONE"
"01.16000.27511",242493,47,7,3.29,0,"NONE"
"01.16000.27511",651520,22,9,3.19,0,"NONE"
"01.16000.27511",218312,4,3,2.99,0,"NONE"
"01.16000.27511",656534,33,4,3.19,0,"NONE"
"01.16000.27511",247832,9,7,2.77,1,"B"
"01.16000.27511",292921,48,3,2.97,0,"NONE"
"01.16000.27511",935027,7,14,3.33,1,"B"
"01.16000.27511",218003,32,1,4.39,0,"NONE"
"01.16000.27511",1136655,3,11,2.99,0,"NONE"
"01.16000.27511",670821,33,22,2.66,1,"B"
"01.16000.27511",290625,10,10,3.48,0,"NONE"
"01.16000.27511",236335,25,9,2.99,0,"A"
"01.16000.27511",290744,8,4,3.19,0,"NONE"
"01.16000.27511",264075,25,11,2.99,0,"A"
"01.16000.27511",204594,40,2,4.59,0,"NONE"
"01.16000.27511",214709,52,18,2.5,1,"NONE"
"01.16000.27511",532639,4,26,3.47,0,"NONE"
"01.16000.27511",934088,6,7,3.19,0,"NONE"
"01.16000.27511",208759,42,18,1.53,1,"A"
"01.16000.27511",271172,40,14,2.99,0,"NONE"
"01.16000.27511",655160,28,1,2.91,0,"NONE"
"01.16000.27511",256021,29,22,1.95,1,"A"
"01.16000.27511",647840,8,12,3.19,0,"NONE"
"01.16000.27511",292072,52,1,3.19,0,"NONE"
"01.16000.27511",223199,14,1,2.99,0,"NONE"
"01.16000.27511",250710,6,4,3.19,0,"NONE"
"01.16000.27511",533129,33,7,3,0,"NONE"
"01.16000.27511",681817,40,14,3.02,1,"NONE"
"01.16000.27511",656534,30,4,3.19,0,"NONE"
"01.16000.27511",1116183,7,17,2.89,0,"NONE"
"01.16000.27511",230629,38,3,3.89,0,"NONE"
"01.16000.27511",264320,24,7,2.99,0,"NONE"
"01.16000.27511",233606,20,15,2.82,0,"NONE"
"01.16000.27511",259623,43,1,3.39,0,"NONE"
"01.16000.27511",283432,18,10,2.99,0,"NONE"
"01.16000.27511",536020,51,1,3.39,0,"NONE"
"01.16000.27511",281536,38,4,2,1,"A"
"01.16000.27511",238131,21,5,3.78,0,"NONE"
"01.16000.27511",272929,13,3,3.2,0,"NONE"
"01.16000.27511",655638,28,16,2.99,0,"NONE"
"01.16000.27511",218938,14,14,2.29,1,"A"
"01.16000.27511",534020,28,14,2.57,1,"B"
"01.16000.27511",241243,15,1,3.99,0,"NONE"
"01.16000.27511",227725,32,14,3.89,0,"NONE"
"01.16000.27511",244027,4,7,2.25,1,"A"
"01.16000.27511",291741,32,9,2.5,1,"B"
"01.16000.27511",454649,24,6,3.5,0,"NONE"
"01.16000.27511",244228,8,4,2.95,1,"NONE"
"01.16000.27511",287947,8,4,4.49,0,"NONE"
"01.16000.27511",1108390,15,25,2.35,1,"B"
"01.16000.27511",206587,35,25,3,0,"NONE"
"01.16000.27511",242546,1,10,2.28,0,"NONE"
"01.16000.27511",672962,16,1,2.72,0,"NONE"
"01.16000.27511",223450,42,10,3.29,0,"NONE"
"01.16000.27511",244371,32,1,3.89,0,"NONE"
"01.16000.27511",649378,28,18,2.72,1,"B"
"01.16000.27511",535139,36,9,2.99,0,"NONE"
"01.16000.27511",648235,4,19,3.29,0,"NONE"
"01.16000.27511",649460,2,4,3.19,0,"NONE"
"01.16000.27511",222077,38,13,2.68,1,"NONE"
"01.16000.27511",214088,37,16,2.5,1,"A"
"01.16000.27511",225530,34,17,3,0,"B"
"01.16000.27511",227359,17,3,2.59,0,"NONE"
"01.16000.27511",650504,40,6,3.49,0,"NONE"
"01.16000.27511",242809,40,5,3.29,1,"A"
"01.16000.27511",246859,41,16,3.99,0,"NONE"
"01.16000.27511",287500,34,1,2.91,0,"NONE"
"01.16000.27511",658459,46,5,2.83,0,"NONE"
"01.16000.27511",278826,43,7,2.99,0,"NONE"
"01.16000.27511",294146,47,5,3.14,0,"NONE"
"01.16000.27511",274215,49,3,4.29,0,"NONE"
"01.16000.27511",247176,1,22,2.99,0,"NONE"
"01.16000.27511",245894,51,5,3.49,0,"NONE"
"01.16000.27511",286921,43,4,3.59,0,"B"
"01.16000.27511",248741,35,3,3.29,0,"A"
"01.16000.27511",219243,44,3,2,1,"A"
"01.16000.27511",1130134,48,4,3.29,0,"NONE"
"01.16000.27511",1089692,25,12,2.79,0,"NONE"
"01.16000.27511",244606,47,20,2.25,1,"NONE"
"01.16000.27511",220679,25,25,2.99,0,"NONE"
"01.16000.27511",650536,51,17,2.92,0,"NONE"
"01.16000.27511",1181781,16,5,3.79,0,"NONE"
"01.16000.27511",645430,3,2,2.99,0,"NONE"
"01.16000.27511",240008,9,6,2.93,1,"B"
"01.16000.27511",240713,32,1,3.08,0,"NONE"
"01.16000.27511",243400,45,1,3.19,0,"NONE"
"01.16000.27511",205066,31,20,2.94,0,"NONE"
"01.16000.27511",258282,18,24,3,0,"NONE"
"01.16000.27511",673415,24,5,2.99,0,"NONE"
"01.16000.27511",258246,26,6,4.29,0,"NONE"
"01.16000.27511",267235,32,2,2.99,0,"NONE"
"01.16000.27511",8001802,18,6,4.09,0,"NONE"
"01.16000.27511",269752,36,6,2.83,0,"NONE"
"01.16000.27511",231063,12,3,3,1,"NONE"
"01.16000.27511",280950,39,7,2.53,1,"NONE"
"01.16000.27511",252147,51,9,2.79,0,"NONE"
"01.16000.27511",221762,4,3,3.61,0,"NONE"
"01.16000.27511",415416,10,4,1.99,1,"B"
"01.16000.27511",1081363,5,23,2.99,0,"NONE"
"01.16000.27511",653369,43,7,1.99,1,"NONE"
"01.16000.27511",932421,14,14,3.39,0,"NONE"
"01.16000.27511",264807,10,12,3.1,0,"A"
"01.16000.27511",257871,29,4,2.99,0,"NONE"
"01.16000.27511",239919,30,14,2.14,1,"NONE"
"01.16000.27511",274671,46,9,2.99,0,"NONE"
"01.16000.27511",221762,47,1,2.99,0,"NONE"
"01.16000.27511",1133320,52,1,3.07,0,"NONE"
"01.16000.27511",415416,43,10,3.29,0,"NONE"
"01.16000.27511",930982,25,7,1.88,1,"NONE"
"01.16000.27511",258445,34,2,3.64,1,"NONE"
"01.16000.27511",211926,46,7,2,1,"A"
"01.16000.27511",1114006,22,17,2.89,0,"NONE"
"01.16000.27511",932421,26,18,3.39,0,"NONE"
"01.16000.27511",1133247,3,13,2.01,1,"NONE"
"01.16000.27511",535279,42,8,3.89,1,"NONE"
"01.16000.27511",266596,24,2,2.88,1,"B"
"01.16000.27511",535679,24,8,4.79,0,"NONE"
"01.16000.27511",643793,22,1,3.19,0,"NONE"
"01.16000.27511",200542,27,4,2.99,0,"NONE"
"01.16000.27511",222077,43,26,2.99,0,"NONE"
"01.16000.27511",284497,28,5,3.99,0,"NONE"
"01.16000.27511",271395,7,17,2.76,1,"A"
"01.16000.27511",241516,12,1,3.69,0,"NONE"
"01.16000.27511",267141,14,6,3.69,0,"NONE"
"01.16000.27511",264441,47,3,3.29,0,"NONE"
"01.16000.27511",240315,2,2,3.39,0,"NONE"
"01.16000.27511",287510,26,18,2.77,1,"B"
"01.16000.27511",1079543,13,8,2.5,1,"NONE"
"01.16000.27511",238022,14,6,2.5,0,"NONE"
"01.16000.27511",648368,48,3,3.33,0,"NONE"
"01.16000.27511",252154,2,4,3.99,0,"NONE"
"01.16000.27511",932877,44,4,6.57,0,"NONE"
"01.16000.27511",648852,46,8,3.68,0,"NONE"
"01.16000.27511",228037,39,2,2.86,0,"NONE"
"01.16000.27511",262785,47,3,3.29,1,"NONE"
"01.16000.27511",205066,18,25,2.99,0,"NONE"
"01.16000.27511",290528,4,11,2.49,1,"A"
"01.16000.27511",283987,21,4,3,1,"NONE"
"01.16000.27511",284586,46,7,3.19,0,"NONE"
"01.16000.27511",247479,3,10,2.5,0,"NONE"
"01.16000.27511",271762,18,1,2.99,0,"NONE"
"01.16000.27511",535552,34,4,3.29,1,"NONE"
"01.16000.27511",283900,16,23,2.5,0,"NONE"
"01.16000.27511",274897,43,1,3.49,1,"NONE"
"01.16000.27511",218385,36,4,4.59,0,"NONE"
"01.16000.27511",246389,32,9,3.33,0,"NONE"
"01.16000.27511",216902,30,18,2.05,1,"NONE"
"01.16000.27511",291900,38,7,3.29,0,"NONE"
"01.16000.27511",235225,39,4,3.99,0,"NONE"
"01.16000.27511",247176,7,5,2.6,1,"B"
"01.16000.27511",647832,28,6,3.19,0,"NONE"
"01.16000.27511",1130122,49,1,3.29,0,"NONE"
"01.16000.27511",680627,7,6,3.99,0,"NONE"
"01.16000.27511",656534,1,4,3.19,0,"NONE"
"01.16000.27511",219209,43,21,2.99,0,"NONE"
"01.16000.27511",250029,30,4,3.29,0,"NONE"
"01.16000.27511",256021,4,26,2.67,1,"A"
"01.16000.27511",262563,28,22,4.29,0,"NONE"
"01.16000.27511",274092,9,8,3.12,0,"NONE"
"01.16000.27511",656426,11,7,3,1,"A"
"01.16000.27511",1104266,37,5,4.29,0,"NONE"
"01.16000.27511",651403,46,12,3.29,0,"NONE"
"01.16000.27511",262433,1,8,2.26,1,"NONE"
"01.16000.27511",242020,20,3,3.59,0,"NONE"
"01.16000.27511",647512,17,1,2.99,0,"NONE"
"01.16000.27511",1181781,33,6,3.79,0,"NONE"
"01.16000.27511",246474,9,2,2.29,0,"NONE"
"01.16000.27511",214869,46,4,2.99,0,"NONE"
"01.16000.27511",247300,14,28,1.32,1,"A"
"01.16000.27511",643630,21,11,3.18,0,"NONE"
"01.16000.27511",219541,41,1,3.07,0,"NONE"
"01.16000.27511",933721,27,1,2.99,0,"NONE"
"01.16000.27511",200633,48,5,3.19,0,"NONE"
"01.16000.27511",242809,30,3,3.69,0,"A"
"01.16000.27511",649145,35,9,3.28,1,"NONE"
"01.16000.27511",260243,46,24,2,1,"A"
"01.16000.27511",224484,1,1,3.89,0,"NONE"
"01.16000.27511",650827,49,3,2.99,0,"NONE"
"01.16000.27511",274024,30,11,2.62,1,"NONE"
"01.16000.27511",268052,9,1,3.39,0,"NONE"
"01.16000.27511",287202,47,20,2.99,0,"NONE"
"01.16000.27511",200341,21,8,3.89,0,"NONE"
"01.16000.27511",259543,22,11,2.99,0,"NONE"
"01.16000.27511",248663,44,3,3.49,0,"NONE"
"01.16000.27511",226623,2,5,3.99,0,"NONE"
"01.16000.27511",656444,52,2,3.29,0,"NONE"
"01.16000.27511",414907,3,4,3.99,0,"NONE"
"01.16000.27511",257372,13,7,2.99,0,"NONE"
"01.16000.27511",268634,14,9,3.88,0,"NONE"
"01.16000.27511",221658,39,4,3.14,0,"NONE"
"01.16000.27511",262313,39,25,1.94,1,"NONE"
"01.16000.27511",227670,48,1,2.99,0,"NONE"
"01.16000.27511",289854,36,9,2.89,0,"NONE"
"01.16000.27511",247966,19,3,3.99,0,"NONE"
"01.16000.27511",223199,25,7,2.99,0,"NONE"
"01.16000.27511",533038,11,11,2.17,0,"NONE"
"01.16000.27511",1130223,13,3,3.59,0,"NONE"
"01.16000.27511",642757,35,18,2.52,0,"NONE"
"01.16000.27511",237082,46,2,3.12,0,"NONE"
"01.16000.27511",535139,6,6,2.99,0,"NONE"
"01.16000.27511",206401,11,14,3.79,0,"NONE"
"01.16000.27511",647840,16,11,3.19,0,"NONE"
"01.16000.27511",1108996,52,4,2.99,0,"NONE"
"01.16000.27511",275717,18,2,4.15,0,"NONE"
"01.16000.27511",243368,4,3,3.48,0,"NONE"
"01.16000.27511",244941,18,9,3.99,0,"A"
"01.16000.27511",227598,5,7,2.89,1,"NONE"
"01.16000.27511",231588,43,5,3.99,0,"NONE"
"01.16000.27511",657831,16,5,2.99,0,"NONE"
"01.16000.27511",1108313,28,27,2.63,0,"A"
"01.16000.27511",275047,29,4,4.59,0,"NONE"
"01.16000.27511",258421,1,3,3.69,0,"NONE"
"01.16000.27511",684023,1,12,2.99,0,"NONE"
"01.16000.27511",681504,36,10,2.79,0,"NONE"
"01.16000.27511",651600,32,7,2,1,"B"
"01.16000.27511",670858,49,25,2.5,1,"B"
"01.16000.27511",264789,48,1,2.68,0,"NONE"
"01.16000.27511",268335,7,4,4.59,0,"A"
"01.16000.27511",252147,39,7,2.79,0,"NONE"
"01.16000.27511",272792,45,19,3.5,1,"B"
"01.16000.27511",259200,24,12,2.37,1,"A"
"01.16000.27511",244606,27,1,4.19,0,"NONE"
"01.16000.27511",658246,3,15,2.49,0,"NONE"
"01.16000.27511",243575,2,19,2.96,1,"A"
"01.16000.27511",234598,8,5,1.99,0,"NONE"
"01.16000.27511",213362,10,17,2.28,1,"B"
"01.16000.27511",273720,3,3,3.89,0,"NONE"
"01.16000.27511",652916,29,5,4.29,0,"NONE"
"01.16000.27511",214734,15,10,1.88,1,"B"
"01.16000.27511",225677,4,4,1.7,1,"NONE"
"01.16000.27511",264275,10,5,3.4,1,"A"
"01.16000.27511",227138,20,8,3.39,0,"NONE"
"01.16000.27511",242841,13,6,3.69,0,"NONE"
"01.16000.27511",273091,22,6,2.99,0,"NONE"
"01.16000.27511",684796,45,12,2.99,0,"NONE"
"01.16000.27511",228444,28,3,3.92,0,"NONE"
"01.16000.27511",1078107,43,2,3.14,0,"NONE"
"01.16000.27511",689780,1,5,2.75,0,"NONE"
"01.16000.27511",273064,5,3,2.99,0,"NONE"
"01.16000.27511",278738,51,5,3.89,1,"NONE"
"01.16000.27511",287175,2,3,3.47,0,"NONE"
"01.16000.27511",658361,8,16,2.59,0,"NONE"
"01.16000.27511",264413,50,2,3.49,0,"NONE"
"01.16000.27511",266622,27,4,3.29,0,"NONE"
"01.16000.27511",264441,6,1,2.99,0,"NONE"
"01.16000.27511",282997,30,7,3.29,0,"NONE"
"01.16000.27511",211420,2,2,3.79,0,"NONE"
"01.16000.27511",214869,29,5,2.72,0,"NONE"
"01.16000.27511",200488,18,9,2.99,0,"NONE"
"01.16000.27511",256420,50,23,2,1,"NONE"
"01.16000.27511",284497,50,4,3.49,0,"NONE"
"01.16000.27511",1079543,10,12,3.07,0,"NONE"
"01.16000.27511",200485,5,6,3.49,0,"NONE"
"01.16000.27511",236068,17,10,3.47,1,"NONE"
"01.16000.27511",242020,49,1,4.69,0,"NONE"
"01.16000.27511",1185357,26,16,2.74,0,"NONE"
"01.16000.27511",658246,7,4,2.49,0,"NONE"
"01.16000.27511",279429,42,20,2,1,"B"
"01.16000.27511",291350,33,15,3.14,0,"NONE"
"01.16000.27511",534999,44,3,3.12,0,"NONE"
"01.16000.27519",655638,17,14,3.99,0,"NONE"
"01.16000.27519",224164,16,13,3.41,1,"A"
"01.16000.27519",240008,23,14,4.85,0,"NONE"
"01.16000.27519",651600,14,12,3.86,0,"NONE"
"01.16000.27519",684796,12,24,3.99,0,"NONE"
"01.16000.27519",1178328,3,15,3.59,0,"NONE"
"01.16000.27519",255503,43,2,5.29,0,"NONE"
"01.16000.27519",251057,33,3,4.49,0,"NONE"
"01.16000.27519",242020,51,5,5.99,0,"NONE"
"01.16000.27519",255020,36,9,4.79,0,"NONE"
"01.16000.27519",285427,39,18,3.05,1,"NONE"
"01.16000.27519",211303,50,4,5.59,0,"NONE"
"01.16000.27519",287086,4,4,3.82,0,"NONE"
"01.16000.27519",1083255,28,1,5.29,0,"NONE"
"01.16000.27519",264370,29,13,4.85,0,"NONE"
"01.16000.27519",274114,43,7,3.95,0,"NONE"
"01.16000.27519",400003,49,22,4.13,0,"NONE"
"01.16000.27519",214045,41,8,3.99,1,"NONE"
"01.16000.27519",264075,49,7,3.96,0,"A"
"01.16000.27519",1130174,34,17,4.69,0,"NONE"
"01.16000.27519",200297,48,7,3.76,1,"NONE"
"01.16000.27519",274473,35,5,4.79,0,"NONE"
"01.16000.27519",1108313,5,4,4.25,0,"NONE"
"01.16000.27519",684803,19,3,5.59,0,"NONE"
"01.16000.27519",681735,48,6,4.29,0,"NONE"
"01.16000.27519",242965,28,8,4.19,0,"NONE"
"01.16000.27519",241220,27,17,4.59,0,"NONE"
"01.16000.27519",1108996,52,4,3.79,0,"NONE"
"01.16000.27519",237861,36,6,4.19,0,"NONE"
"01.16000.27519",205272,44,2,4.29,0,"NONE"
"01.16000.27519",659263,23,5,3.79,0,"NONE"
"01.16000.27519",657831,16,18,4.19,0,"NONE"
"01.16000.27519",537168,20,5,3.99,0,"NONE"
"01.16000.27519",200379,43,10,4.79,0,"NONE"
"01.16000.27519",242435,39,5,4.28,0,"NONE"
"01.16000.27519",689038,21,5,4.19,0,"NONE"
"01.16000.27519",283425,22,8,3.69,0,"NONE"
"01.16000.27519",649190,48,21,3.99,0,"NONE"
"01.16000.27519",651747,17,6,3.99,0,"NONE"
"01.16000.27519",278738,1,20,2.5,1,"NONE"
"01.16000.27519",260288,6,1,4.37,0,"NONE"
"01.16000.27519",295069,44,3,4.29,0,"NONE"
"01.16000.27519",240415,26,7,3.99,0,"NONE"
"01.16000.27519",931863,19,5,3.99,0,"NONE"
"01.16000.27519",222290,44,6,4.14,0,"NONE"
"01.16000.27519",262313,28,19,3.42,1,"NONE"
"01.16000.27519",535728,46,13,4.72,0,"NONE"
"01.16000.27519",238254,11,4,4.19,0,"NONE"
"01.16000.27519",235029,39,1,4.69,0,"NONE"
"01.16000.27519",285022,31,15,2.5,1,"NONE"
"01.16000.27519",263568,30,3,4.79,0,"NONE"
"01.16000.27519",650878,13,3,5.19,0,"NONE"
